21,24
64,98
90,32
19,15
57,10
31,50
73,3
82,49
52,80
98,40
77,45
10,79
72,18
57,24
61,5
87,34
94,28
28,13
13,97
81,1
75,64
83,95
34,20
34,35
30,69
59,14
46,86
49,23
76,3
55,80
30,44
90,88
76,11
23,78
81,71
99,31
17,55
45,59
97,3
75,64
47,13
67,78
79,10
90,66
94,27
23,31
61,7
43,40
55,14
72,28
63,17
28,15
57,89
41,32
38,78
30,41
94,92
85,27
19,61
46,45
47,73
11,7
54,74
24,81
100,57
89,91
34,52
88,83
33,9
23,63
25,20
61,59
54,16
21,98
10,100
17,64
53,20
43,65
88,16
42,41
54,37
58,24
79,18
88,29
33,87
100,70
77,77
15,7
57,34
100,67
21,31
49,1
17,64
20,71
46,52
96,19
85,31
12,45
28,95
19,89
15,0
28,12
34,10
90,91
53,69
95,65
83,35
22,53
11,98
90,31
96,51
82,70
27,5
22,17
95,78
59,60
35,68
22,46
69,48
30,49
23,56
82,75
93,29
58,78
18,31
87,84
100,4
13,10
12,75
63,90
70,94
44,45
19,15
22,100
28,37
56,11
15,48
16,64
77,91
13,33
89,1
53,51
24,85
40,79
72,40
13,41
94,58
97,74
32,4
90,34
90,22
63,50
83,95
32,45
14,36
50,73
34,66
22,67
30,95
11,45
17,34
58,52
43,21
20,85
63,53
20,48
20,54
33,62
62,89
43,45
44,77
58,35
69,85
15,63
72,35
13,26
90,23
52,70
42,28
41,95
54,8
57,58
19,95
23,3
97,47
94,65
50,52
62,75
23,66
77,35
98,34
95,63
42,78
60,2
63,23
70,17
84,16
44,9
60,58
20,29
57,82
33,40
84,8
67,51
63,51
42,43
15,52
79,74
39,1
47,11
18,11
19,29
88,18
94,90
32,70
25,17
36,67
85,37
50,78
48,68
52,85
86,40
16,97
17,55
62,94
72,26
12,88
88,90
60,32
82,46
90,13
86,44
58,21
61,73
49,27
44,96
45,5
13,43
32,70
26,37
57,11
75,59
72,42
39,28
52,16
54,93
28,61
75,93
39,24
53,3
48,25
58,92
95,37
68,76
78,8
18,31
15,82
51,63
61,17
91,40
24,29
94,95
10,32
10,56
27,8
46,40
90,11
73,6
37,60
26,92
38,81
30,22
20,20
30,72
68,17
74,14
60,77
42,76
64,84
13,51
58,19
16,51
79,68
53,59
53,3
97,77
40,2
38,42
82,36
13,54
42,90
98,20
15,15
83,65
37,17
90,24
14,6
49,19
92,22
53,29
41,24
74,73
95,46
50,94
74,0
65,75
76,85
51,99
34,91
71,39
24,5
17,25
75,79
68,73
68,94
41,17
41,9
24,76
10,74
30,27
43,86
60,15
20,16
39,47
41,94
99,4
46,13
15,61
38,82
34,92
15,44
27,16
30,35
73,15
34,14
61,17
18,40
76,60
41,93
21,97
56,22
26,54
85,45
74,34
31,54
63,20
30,41
34,37
80,4
55,34
34,37
26,90
77,14
92,68
14,90
54,28
68,68
44,8
97,49
53,66
67,76
72,54
26,71
21,49
38,53
90,26
60,9
26,2
53,30
77,27
95,17
71,32
45,62
13,25
35,43
80,73
87,31
100,15
87,32
100,80
80,90
96,33
26,82
22,50
51,95
18,71
84,94
19,12
68,60
94,94
84,61
85,70
96,76
21,34
28,48
90,15
55,99
79,64
70,5
71,91
57,13
88,16
39,46
32,33
60,40
77,96
38,43
28,84
79,53
75,87
55,45
55,73
17,15
88,69
22,36
72,53
95,15
44,38
96,79
65,98
57,61
26,12
21,3
91,36
100,75
64,48
88,32
55,28
54,60
87,17
64,52
28,11
53,70
34,47
57,41
61,20
59,15
52,6
91,75
27,55
69,26
76,2
53,77
49,38
67,95
21,90
12,96
88,18
63,87
97,54
85,100
32,60
90,77
15,75
64,14
33,91
97,81
35,96
24,58
50,43
25,86
73,10
47,49
21,20
84,50
96,73
27,93
10,55
87,33
88,89
14,47
99,37
11,33
23,19
50,45
57,85
42,9
92,63
43,17
64,5
94,75
51,64
74,39
81,40
28,49
73,43
91,55
56,59
50,25
65,89
27,63
14,48
58,16
87,43
13,54
75,24
36,53
58,43
29,87
48,49
46,57
25,54
43,99
79,75
78,80
34,77
15,31
47,96
75,15
27,5
39,1
48,64
61,17
22,84
55,50
38,8
23,93
62,96
62,36
35,32
52,16
81,4
17,45
12,38
75,43
73,93
37,54
37,52
66,89
19,39
60,62
23,60
71,94
87,48
40,91
74,5
32,33
45,50
77,16
66,31
62,89
64,54
46,86
68,13
38,91
48,63
53,63
24,97
33,29
79,65
54,32
12,97
78,73
98,27
66,41
46,82
67,4
35,59
48,30
91,36
62,41
13,97
63,0
40,27
39,19
81,60
37,78
68,56
96,8
44,81
21,91
88,41
29,12
100,73
90,17
29,38
63,25
50,30
50,27
63,88
71,41
10,0
19,27
41,57
67,42
87,100
87,65
39,95
21,63
93,97
98,56
76,30
17,69
98,94
69,14
71,84
75,46
38,77
14,79
10,87
79,82
81,84
66,70
26,42
100,24
49,20
88,83
73,18
88,64
40,87
64,64
75,11
82,21
42,95
39,4
83,28
38,39
36,37
29,44
15,46
64,58
16,17
63,2
36,16
51,73
92,1
53,51
50,39
21,36
82,94
34,81
47,24
98,45
76,29
66,20
66,23
38,78
47,65
30,97
66,88
81,95
27,6
13,23
16,39
25,74
10,62
30,76
45,13
23,68
99,13
96,68
17,0
15,21
30,67
75,78
16,80
13,79
16,71
35,43
18,36
59,53
21,1
40,65
39,66
70,22
37,84
26,72
23,59
72,64
67,16
40,18
78,2
81,9
15,97
82,83
37,30
61,45
43,46
66,10
68,41
79,96
58,44
18,34
65,59
69,18
57,70
29,51
53,89
68,46
24,80
29,97
17,65
75,73
46,62
89,14
86,4
69,13
50,92
37,56
97,74
26,39
30,59
69,95
94,45
28,98
50,74
95,90
96,92
54,83
95,38
70,42
72,61
69,50
63,5
60,34
28,42
76,32
14,65
15,88
21,95
60,91
16,49
85,91
85,15
70,95
30,72
71,85
48,74
27,7
68,20
61,85
19,99
18,23
32,83
50,34
56,100
24,1
62,12
81,23
52,22
20,62
65,32
45,71
78,97
48,69
81,18
60,32
35,38
65,91
24,75
94,96
40,38
20,44
12,69
12,23
53,4
50,84
20,29
26,6
59,4
69,36
70,45
79,48
18,35
58,6
92,49
17,8
21,90
96,89
86,58
29,35
62,52
34,30
21,87
82,37
33,67
96,7
50,25
50,87
27,76
10,81
11,53
10,41
30,4
47,67
19,1
23,56
60,30
28,73
91,39
87,59
31,38
72,93
82,45
65,7
25,57
71,95
90,16
40,41
82,27
88,19
20,70
24,98
68,75
41,41
21,31
40,71
11,43
70,11
12,21
21,78
75,2
87,79
18,11
74,4
49,35
19,6
83,11
78,70
88,44
10,61
53,78
87,89
96,8
77,51
100,24
87,96
98,37
60,19
29,45
76,87
41,4
42,39
99,49
55,49
70,21
54,36
94,89
40,14
71,64
19,55
92,41
13,76
100,29
54,37
34,67
43,61
56,34
91,92
15,40
52,50
15,98
27,43
69,5
63,66
55,9
41,25
52,36
72,44
91,80
95,4
89,19
88,1
70,60
37,10
59,76
98,47
15,10
42,45
38,43
58,57
37,60
54,22
48,62
66,44
53,29
22,3
62,51
22,78
49,81
49,58
32,24
72,85
92,92
26,94
39,88
24,36
57,25
68,78
58,70
70,96
21,95
61,53
58,72
22,44
76,10
27,18
30,12
88,61
70,40
92,45
61,42
78,92
28,33
15,87
89,21
61,83
39,9
64,78
76,54
77,63
77,47
33,86
45,62
58,90
45,62
26,9
86,91
80,68
48,72
58,61
50,8
21,29
84,1
34,71
69,27
84,87
10,41
81,3
71,43
48,82
82,19
19,22
45,8
22,88
18,62
49,73
48,41
31,40
80,15
42,62
53,77
48,21
55,39
30,68
46,49
63,6
88,6
63,58
63,94
91,98
96,51
32,62
10,79
32,3
19,55
68,79
90,49
86,75
74,96
78,4
86,32
40,80
15,49
63,4
70,59
95,16
48,55
93,7
97,7
27,19
63,5
88,100
47,31
32,30
26,67
65,9
91,78
89,81
19,63
54,93
61,58
99,80
78,22
27,49
42,80
63,29
40,30
26,89
77,34
51,95
93,58
92,28
80,70
63,2
57,0
28,36
100,87
51,62
33,98
62,63
77,21
37,63
78,55
57,64
80,9
61,45
83,59
57,76
57,27
35,24
25,1
23,25
92,91
29,67
20,38
10,5
64,65
30,99
72,20
12,20
64,38
74,93
70,61
73,17
99,79
73,17
74,65
96,67
34,78
71,2
24,47
68,28
66,46
57,13
71,80
60,63
38,91
21,47
80,48
43,92
87,27
31,63
80,78
91,75
25,48
82,84
59,5
96,22
94,13
52,83
40,61
53,1
69,66
32,96
26,11
45,21
99,80
19,91
99,61
17,58
27,38
24,84
95,16
97,67
36,95
50,80
43,28
96,60
88,20
52,11
38,41
37,43
62,64
33,75
41,10
49,84
77,64
35,87
60,46
53,2
71,28
58,53
70,63
12,23
11,13
49,56
38,33
96,87
62,39
24,8
42,69
35,16
55,4
13,56
15,18
21,80
41,85
80,45
31,51
48,22
50,92
34,87
84,51
13,65
77,0
31,93
92,32
33,69
47,70
49,67
64,10
15,77
43,73
47,41
20,18
26,69
86,42
50,84
48,9
23,92
86,74
12,68
44,47
65,52
11,74
66,7
65,65
49,4
25,51
75,95
30,21
26,14
84,76
57,4
70,27
10,93
14,84
37,59
78,2
36,94
49,22
78,15
72,95
88,75
68,42
25,33
50,37
16,56
61,49
20,70
25,32
87,43
34,79
38,88
42,8
32,16
62,85
81,12
34,73
79,38
44,51
14,49
86,92
10,63
75,88
89,14
31,87
53,23
22,51
19,62
26,3
14,63
64,59
40,31
79,21
39,87
63,82
95,68
18,4
94,67
33,98
22,34
22,2
31,28
90,96
65,32
13,65
46,21
67,45
26,94
16,81
81,14
12,13
42,19
24,21
37,52
43,69
84,36
87,22
53,89
61,49
66,60
91,100
50,43
64,16
75,18
100,33
24,67
80,22
31,9
92,66
32,39
88,59
44,81
37,36
53,65
33,39
96,48
16,60
81,78
16,22
46,77
79,72
50,52
82,97
96,9
10,43
44,20
44,92
82,44
49,87
32,24
55,23
69,67
30,52
10,99
18,4
97,100
73,1
57,79
11,14
16,19
24,3
55,54
99,30
70,32
44,48
22,5
66,11
67,65
80,64
64,95
13,17
12,5
37,85
19,45
11,94
65,96
49,12
94,62
18,6
92,59
39,79
24,53
82,42
54,20
78,21
51,78
94,40
59,51
17,30
90,29
13,93
50,91
90,52
48,84
25,65
52,83
59,20
35,80
98,80
30,27
25,100
82,95
43,58
71,21
47,33
19,48
55,11
23,89
39,78
36,39
87,18
76,12
11,38
63,73
45,24
88,45
49,32
84,45
13,63
68,73
70,82
76,24
54,72
65,48
15,8
14,38
90,67
39,6
54,25
97,27
95,6
27,73
75,40
29,3
98,32
25,42
31,24
48,21
72,82
75,69
25,23
76,60
76,66
17,64
59,51
29,12
48,46
66,95
65,72
91,91
67,7
92,79
26,30
89,42
21,51
21,42
100,100
55,4
96,29
39,50
55,77
62,69
11,30
24,80
98,72
82,57
28,100
25,88
37,20
49,54
42,96
17,56
95,93
95,67
41,67
28,38
12,60
36,57
43,33
34,50
64,99
52,75
80,59
35,85
79,85
13,10
24,16
84,19
100,27
77,86
24,15
34,11
35,23
89,57
12,41
56,83
85,93
31,97
12,34
60,35
54,86
30,59
59,53
11,95
27,91
66,94
95,28
91,48
28,63
88,71
51,15
83,28
81,7
50,63
86,78
13,21
67,42
51,35
25,96
65,24
46,28
53,98
61,71
41,21
64,22
84,93
79,50
85,74
60,86
11,29
34,47
79,33
49,22
22,96
16,16
65,53
40,60
86,0
34,61
94,74
61,77
53,95
46,100
19,7
90,80
46,33
16,21
70,55
47,66
63,50
91,94
28,72
24,5
61,61
35,77
44,28
89,82
49,85
61,54
37,98
83,92
80,50
26,64
44,98
63,79
25,87
35,44
61,11
57,48
49,31
19,61
21,79
91,70
85,87
39,42
86,33
20,10
86,22
73,69
98,33
59,64
67,12
93,29
13,72
24,72
14,52
30,6
70,9
29,45
47,89
77,69
61,2
35,53
19,61
26,63
23,57
62,38
66,32
20,94
89,25
65,21
15,53
87,61
88,36
53,87
67,40
12,97
49,49
17,52
83,79
70,33
14,38
34,24
15,100
68,78
27,7
49,82
87,69
38,23
32,75
33,74
55,41
36,19
46,52
22,23
45,74
12,40
10,34
66,24
78,32
61,81
63,27
79,51
32,64
44,92
22,57
47,47
48,36
39,14
97,2
47,18
61,35
66,6
91,36
12,59
77,0
51,84
12,62
56,89
90,30
17,72
66,28
47,69
42,13
99,48
64,58
85,86
28,20
34,85
78,25
90,4
59,68
98,75
49,32
16,43
90,22
53,3
77,12
38,11
82,6
80,95
59,71
25,4
28,40
76,89
50,79
73,53
95,68
29,73
30,80
20,10
94,60
59,49
68,79
12,62
49,16
69,63
54,61
12,22
34,72
19,86
13,36
42,20
15,47
29,78
82,52
63,42
42,70
61,95
85,76
45,49
42,22
65,78
61,76
57,89
53,22
38,99
14,89
85,76
30,22
73,26
59,57
73,91
45,84
10,22
92,75
93,44
29,84
20,16
91,10
49,91
81,32
84,10
97,6
80,23
75,58
94,65
88,77
48,24
64,28
13,99
88,82
19,92
28,23
86,18
69,32
18,70
96,83
93,53
29,17
69,12
61,70
23,32
23,65
20,78
100,26
42,34
92,17
55,76
10,80
81,21
57,91
83,57
65,63
18,39
42,41
26,66
94,19
32,26
32,71
41,38
34,20
91,9
44,16
19,19
41,100
66,86
32,40
87,25
83,10
64,67
81,35
44,93
57,80
63,34
63,51
35,56
81,38
70,46
76,56
95,99
20,96
64,16
58,10
23,91
76,76
49,87
84,21
68,0
32,93
40,14
62,87
61,76
38,51
85,36
47,81
17,47
80,20
76,59
22,41
95,49
32,73
26,94
24,53
17,68
34,47
64,80
27,77
41,6
95,10
24,65
20,68
71,59
24,96
58,15
44,84
99,94
49,26
78,48
66,71
83,50
83,32
81,18
10,12
30,56
99,14
34,8
95,42
90,21
84,56
43,68
20,62
37,31
91,82
27,24
11,79
35,16
44,75
98,79
20,0
76,9
12,0
45,53
25,11
82,39
32,37
14,4
57,27
30,30
29,46
88,23
60,89
48,70
28,18
81,45
68,89
49,77
72,1
28,72
71,86
41,100
87,79
41,43
75,56
86,51
71,61
41,18
98,77
10,56
69,11
50,95
91,49
26,74
100,0
94,14
95,70
57,69
86,22
29,46
72,97
77,83
29,79
41,100
45,22
66,27
73,57
49,99
91,49
71,65
68,61
27,27
93,11
61,33
100,22
73,92
24,87
51,42
18,75
29,52
27,55
97,44
79,68
86,94
51,47
17,34
77,41
11,50
32,65
93,65
59,22
83,4
82,9
50,54
12,28
35,76
47,73
47,26
64,67
56,93
43,59
64,7
23,94
78,0
34,38
15,92
62,8
35,53
63,49
91,97
98,40
59,33
57,62
37,64
90,97
56,80
21,73
34,39
52,41
10,70
47,16
25,49
35,50
63,32
13,68
62,72
80,41
89,66
69,81
52,100
60,48
100,17
54,76
58,0
62,30
88,48
52,31
13,80
60,60
34,18
67,72
49,21
73,0
21,39
74,88
10,14
28,14
43,80
20,39
30,65
96,50
34,33
70,43
94,28
64,68
48,51
19,62
18,8
15,11
95,80
87,100
100,97
44,38
61,30
38,53
32,18
88,17
38,50
93,85
86,59
27,28
96,1
90,99
61,41
88,45
99,69
58,78
82,45
61,70
81,91
65,41
49,73
99,48
47,38
45,87
39,32
12,16
82,96
63,17
76,27
46,12
39,12
85,9
26,69
19,94
12,7
35,88
44,95
47,54
78,57
92,57
39,21
69,59
83,29
25,38
81,26
73,83
72,32
23,0
60,33
58,12
95,95
80,98
55,68
85,88
27,39
40,58
35,51
54,92
46,47
94,2
47,48
75,11
71,22
45,27
31,57
28,20
59,21
67,22
67,87
64,1
86,48
72,68
79,1
91,57
68,9
10,51
41,95
25,100
16,93
50,38
67,88
70,87
26,57
35,78
58,24
15,21
37,51
44,91
69,84
19,2
14,82
41,4
12,50
19,8
11,87
15,62
32,67
71,93
32,44
92,97
18,61
79,67
47,70
21,93
17,79
94,22
69,63
47,67
29,64
87,8
92,94
21,15
71,45
23,56
73,75
94,62
61,55
11,87
23,0
36,50
79,84
23,7
96,26
47,45
44,89
24,83
36,72
57,1
71,94
94,71
48,1
34,52
31,28
75,76
100,81
65,93
81,37
61,38
87,85
53,43
71,53
71,75
85,30
61,41
30,67
85,54
82,41
36,58
53,89
68,65
28,63
11,76
61,92
63,33
36,21
27,61
65,32
63,4
32,97
58,60
64,67
49,16
16,72
54,4
54,19
66,84
47,1
60,28
71,48
27,66
12,20
87,34
31,67
53,81
51,47
11,51
44,18
91,100
96,17
37,90
99,90
76,69
53,42
31,32
83,45
87,38
51,88
24,92
89,79
20,86
26,25
16,50
100,95
27,29
82,32
95,13
52,45
98,18
29,73
90,95
39,97
83,15
46,67
57,53
29,89
35,27
14,26
89,77
26,55
65,34
99,91
61,13
98,42
92,69
67,97
46,49
46,50
55,95
61,95
14,5
96,26
97,38
21,13
36,84
13,41
81,44
45,98
49,97
97,79
95,34
29,25
93,59
46,11
54,95
87,39
100,87
35,78
74,16
31,0
68,34
70,4
97,46
30,44
24,97
94,73
65,15
75,34
89,61
80,3
81,95
37,90
59,53
32,73
17,75
51,52
11,58
43,70
79,96
72,38
92,79
59,39
47,91
46,20
11,72
66,85
61,47
20,18
47,27
35,34
14,94
77,75
69,78
43,79
89,83
91,78
59,33
56,76
15,67
98,95
27,51
53,64
56,27
62,59
16,23
92,99
57,60
72,54
45,80
82,91
85,48
78,60
43,72
20,39
66,76
37,71
100,14
81,78
92,71
68,96
42,60
30,93
79,4
86,23
72,29
91,82
80,68
72,89
88,89
52,10
22,3
45,0
79,81
82,43
72,57
60,76
28,43
56,23
11,85
12,96
22,49
25,72
69,89
81,83
29,44
35,23
19,52
44,32
74,89
34,91
84,94
45,9
10,65
65,69
55,82
59,71
52,56
49,4
73,88
44,66
55,56
34,16
39,25
98,22
96,16
67,82
50,19
96,1
34,14
98,38
10,39
69,58
19,51
25,92
88,13
43,52
42,78
80,12
52,41
33,59
12,63
19,73
19,69
96,59
13,65
63,17
69,6
46,97
41,79
53,45
52,46
27,51
26,25
21,40
54,17
40,57
67,72
68,99
89,37
61,62
42,20
91,2
27,27
70,46
94,79
49,9
52,51
53,33
41,16
24,12
50,26
88,91
23,95
98,3
34,28
17,14
55,4
62,22
58,99
29,13
51,73
88,92
25,48
39,66
30,36
14,5
53,56
86,19
70,14
69,52
73,17
36,0
92,91
82,29
43,90
85,10
11,77
46,1
40,73
69,97
72,92
40,77
78,46
65,27
88,94
87,95
12,24
77,93
63,31
20,66
52,81
62,73
79,29
26,14
22,55
22,46
54,26
22,22
51,38
23,38
40,89
90,38
59,58
78,89
70,46
62,47
32,90
46,37
20,79
77,1
45,59
51,52
24,16
91,89
57,7
92,97
74,72
60,41
30,67
75,37
73,70
96,53
32,38
95,8
83,50
86,76
24,96
87,11
49,78
37,29
53,6
87,15
46,31
76,56
79,90
54,37
97,50
65,52
17,60
38,40
71,16
55,18
86,58
45,74
33,24
22,58
99,11
56,5
76,1
94,84
13,65
55,93
73,43
35,92
57,81
89,44
13,62
23,79
60,95
89,0
70,44
20,89
64,46
61,83
18,48
76,55
46,69
11,1
81,97
23,14
56,90
66,96
74,42
51,25
71,1
65,86
69,26
68,100
19,31
28,0
49,12
50,19
72,17
38,0
94,49
47,97
95,71
37,86
42,97
33,82
89,41
46,43
76,30
13,26
65,23
15,17
30,61
60,15
80,90
80,89
73,100
37,95
99,99
51,37
87,54
40,11
30,72
98,70
32,64
12,68
74,55
25,89
51,84
79,28
100,99
30,64
92,76
21,78
55,93
48,9
84,11
31,89
92,4
76,20
75,68
76,33
26,73
35,88
51,41
50,17
63,22
18,13
15,20
67,90
94,67
34,79
72,26
40,1
55,47
46,44
25,60
96,91
93,1
99,20
58,10
11,60
94,65
43,82
92,53
82,23
49,98
82,42
95,70
31,24
83,53
66,30
83,97
17,80
61,23
11,8
35,2
90,63
94,35
64,36
17,95
60,39
54,36
20,73
11,5
40,28
11,7
46,71
53,3
61,72
41,28
85,66
50,11
86,46
32,80
22,44
21,48
52,90
40,41
52,79
92,44
74,45
27,33
64,89
29,37
45,16
96,26
16,50
98,54
71,41
91,75
13,98
38,40
18,81
74,95
70,18
77,81
96,68
53,60
96,91
60,42
24,39
100,97
48,83
96,53
17,2
16,96
44,83
15,88
24,10
91,10
81,61
20,84
73,8
61,66
79,62
28,78
35,86
27,44
22,18
35,74
95,6
85,54
68,88
58,19
50,1
19,48
63,43
72,35
40,9
32,56
30,24
49,7
68,25
34,12
85,43
86,34
73,3
20,59
43,37
67,60
64,19
57,78
22,98
34,35
29,93
81,98
64,14
38,58
41,6
75,40
71,24
54,0
22,75
38,29
42,38
50,14
50,68
29,95
54,40
100,25
31,75
43,42
26,40
81,88
79,98
12,51
75,66
71,85
10,62
13,65
29,82
90,2
81,41
98,100
30,0
23,25
53,99
43,13
48,98
44,59
66,0
23,79
60,88
12,34
11,54
77,12
39,85
44,32
24,81
98,27
38,91
25,99
100,59
30,91
21,24
13,81
14,70
82,6
71,74
20,52
94,79
18,17
17,100
39,98
48,98
16,65
64,64
22,65
31,97
26,64
49,25
76,10
54,18
48,22
100,57
28,66
24,89
91,43
93,61
59,1
79,90
53,34
33,99
38,57
75,41
15,41
22,20
52,0
80,10
62,57
23,52
56,7
87,62
97,55
43,26
56,80
30,76
98,29
34,31
61,22
58,32
67,38
44,90
21,14
95,11
68,26
20,0
91,13
56,97
49,15
70,26
79,17
75,44
91,77
42,24
87,37
77,60
42,82
64,28
53,57
63,90
52,22
78,35
43,53
85,29
21,42
45,17
24,13
54,67
76,1
34,57
66,40
76,15
72,44
13,53
37,15
18,60
99,82
40,68
26,34
39,74
42,14
35,60
21,18
31,43
70,42
99,75
65,29
66,56
23,15
100,33
36,59
66,57
36,24
67,22
46,94
79,80
100,28
14,19
43,25
74,18
38,46
78,26
79,47
99,32
58,24
66,92
90,56
97,76
51,4
71,3
73,68
58,2
41,1
74,80
27,76
95,43
55,32
40,43
52,44
52,75
45,73
59,65
77,95
88,91
85,84
50,47
43,68
34,34
94,78
19,93
95,44
84,73
39,8
11,61
35,1
34,5
48,54
58,18
75,95
48,73
48,41
47,19
68,57
36,66
12,67
25,5
61,26
75,26
17,72
31,1
65,50
40,10
81,99
53,50
70,68
40,31
90,50
51,84
58,34
27,57
78,60
73,9
87,40
38,22
35,60
79,53
73,48
100,42
35,42
80,5
31,49
81,6
90,99
78,57
17,41
52,25
46,25
17,44
52,41
26,93
49,33
59,58
26,4
84,55
66,8
19,23
16,8
40,95
89,79
45,1
96,80
86,36
54,6
48,92
76,19
34,46
50,98
24,71
61,37
89,96
57,5
10,66
37,30
97,84
15,73
79,50
38,37
16,67
54,50
96,76
17,7
95,33
34,32
94,37
58,9
63,90
14,87
99,29
72,80
86,33
20,92
12,18
25,15
10,47
86,79
49,87
17,39
27,67
34,44
53,47
88,74
66,39
65,3
99,0
64,50
88,73
84,82
15,15
23,23
36,95
36,24
44,90
17,44
30,87
14,17
74,82
27,88
87,43
90,43
84,97
10,13
45,55
83,70
87,97
86,10
98,3
67,41
31,3
75,50
94,38
72,26
94,57
17,14
65,58
46,36
50,77
65,21
65,68
51,18
46,77
20,9
66,67
16,83
30,90
95,33
33,81
70,96
33,88
44,82
52,75
19,65
22,61
100,85
11,30
40,47
15,32
30,74
72,19
77,15
25,34
80,49
30,14
14,85
60,90
81,27
85,4
22,54
56,70
21,100
79,97
30,88
93,41
49,98
58,79
84,5
78,48
55,84
70,21
88,42
49,2
31,42
62,49
30,69
25,68
55,40
24,45
24,31
54,21
74,85
49,70
41,23
33,40
70,65
81,19
74,71
73,98
77,30
47,2
15,91
69,56
76,77
27,36
59,63
56,98
36,0
65,31
80,21
71,56
90,54
57,56
62,83
89,29
87,24
52,50
81,76
89,6
82,21
55,15
38,100
65,41
61,5
47,23
78,25
51,97
50,25
75,45
12,31
81,70
75,12
34,15
26,88
17,50
13,12
42,32
14,16
64,38
77,90
81,21
55,55
39,47
49,49
94,78
28,9
64,83
82,96
91,35
14,8
16,23
46,64
64,60
28,69
27,6
81,74
64,95
99,79
75,12
99,95
99,95
22,98
92,18
60,38
38,20
40,41
33,77
36,99
48,97
56,37
53,81
57,18
78,74
53,24
81,50
17,59
21,95
50,56
97,24
14,60
13,41
90,35
77,16
75,73
85,100
60,10
94,63
61,88
73,80
34,67
28,0
87,39
33,7
23,72
58,77
77,58
52,30
94,7
75,38
71,25
95,38
22,60
97,76
65,23
59,16
28,26
100,96
17,90
72,28
19,37
92,8
19,0
15,68
90,1
44,45
38,42
60,73
67,58
47,14
32,75
64,14
52,98
31,17
49,95
23,62
41,47
75,10
44,98
21,16
15,96
88,55
26,20
38,67
72,94
69,3
90,17
43,19
68,10
69,91
98,72
71,1
87,24
81,98
25,50
81,32
60,29
68,43
41,49
48,40
74,55
92,56
100,0
75,99
30,22
26,89
17,4
85,54
54,99
11,100
89,22
73,39
34,67
95,63
88,28
12,29
43,1
94,78
60,80
85,41
23,83
58,80
15,5
61,90
52,90
67,50
49,63
88,24
46,17
45,91
20,14
99,23
90,34
17,11
55,17
76,64
76,97
